,group,timespan,magnitude,drop,shape,startdate,enddate,recoverytime,pre_slope,recovery_slope,pre_post_difference
1842,1842,0 days 00:06:00,26103.0,47.53259523636098,-6502.0,2013-06-07 14:04:00,2013-06-07 14:10:00,0 days 00:10:00,-1085.4247231934187,-17448.0,-111.07929540895272
1843,1843,0 days 00:06:00,26557.0,47.96279573776413,3044.25,2013-06-07 14:08:00,2013-06-07 14:14:00,0 days 00:06:00,-15629.291588526934,3036.3333333333335,1123.2853381085488
1844,1844,0 days 00:06:00,14807.0,25.748169788025805,-517.0,2013-06-08 13:14:00,2013-06-08 13:20:00,0 days 00:52:00,2281.915032976518,-718.6666666666666,-21.644244795711586
1845,1845,0 days 00:08:00,66473.0,75.55982449360039,-47.6,2013-06-09 19:40:00,2013-06-09 19:48:00,0 days 00:08:00,3789.5811875400595,-83.0,-917.36410319914
1846,1846,0 days 00:08:00,9153.0,10.405629703735713,-2.4,2013-06-09 19:48:00,2013-06-09 19:56:00,0 days 00:08:00,-1659.1098143132185,349.0,1257.215036881983
1847,1847,0 days 00:04:00,7420.0,8.43546076714945,2673.6666666666665,2013-06-09 19:54:00,2013-06-09 19:58:00,0 days 00:04:00,-13494.086605658973,2673.6666666666665,1752.486920162184
1848,1848,0 days 00:06:00,12292.0,13.79898741566474,-82.25,2013-06-09 20:26:00,2013-06-09 20:32:00,0 days 00:18:00,4988.103941293,-124.33333333333333,2071.977258421508
1849,1849,0 days 00:06:00,11374.0,12.628516865409807,-126.25,2013-06-09 20:46:00,2013-06-09 20:52:00,0 days 16:20:00,5022.773706510316,-150.0,1134.3018035832306
1850,1850,0 days 00:16:00,12569.0,17.383547244965698,-450.0,2013-06-10 06:20:00,2013-06-10 06:36:00,0 days 06:46:00,-136.744945054322,995.2857142857143,-1263.9309856652553
1851,1851,0 days 00:04:00,7593.0,11.277625950570354,2015.0,2013-06-10 06:24:00,2013-06-10 06:28:00,0 days 00:04:00,-16527.555549895467,2015.0,-953.5905199675981
1852,1852,0 days 00:56:00,30929.0,66.4568113450795,-232.6206896551724,2013-06-11 13:04:00,2013-06-11 14:00:00,0 days 02:20:00,-5681.297694415633,814.3846153846154,-6799.37054176187
1853,1853,0 days 00:20:00,14719.0,27.62471378702,-189.72727272727272,2013-06-13 12:54:00,2013-06-13 13:14:00,0 days 00:14:00,799.8249081780868,-221.0,1100.0788828875825
1854,1854,0 days 00:22:00,30198.0,50.620222609628534,-450.6666666666667,2013-06-13 15:28:00,2013-06-13 15:50:00,0 days 02:40:00,1981.6322687626025,1098.1,-4905.857998876868
1855,1855,0 days 00:06:00,15497.0,18.696087538756643,62.25,2013-06-15 21:14:00,2013-06-15 21:20:00,0 days 00:06:00,-6846.471039504031,72.66666666666667,-1577.9134449718329
1856,1856,0 days 00:06:00,10591.0,12.735383949399974,145.0,2013-06-15 22:10:00,2013-06-15 22:16:00,0 days 00:06:00,-11291.474162424325,1212.6666666666667,918.9183559041137
1857,1857,0 days 01:16:00,35732.0,65.53804955888558,-209.07692307692307,2013-06-17 15:08:00,2013-06-17 16:24:00,0 days 04:16:00,-1341.6325307942893,607.8108108108108,-11419.502183613264
1858,1858,0 days 00:14:00,16841.0,22.636056936249133,-722.625,2013-06-18 02:50:00,2013-06-18 03:04:00,0 days 02:20:00,2614.3455329861035,-823.4285714285714,-1740.7885605690103
1859,1859,0 days 00:06:00,11878.0,16.353223008508408,-17.0,2013-06-18 18:04:00,2013-06-18 18:10:00,0 days 00:10:00,5249.262316870898,-102.66666666666667,-2764.1754541417745
1860,1860,0 days 00:04:00,11097.0,15.163772017326906,4141.666666666667,2013-06-18 18:08:00,2013-06-18 18:12:00,0 days 00:04:00,-10549.940107373972,4141.666666666667,-2256.5688093489434
1861,1861,0 days 00:06:00,9382.0,12.379595175890003,550.75,2013-06-18 18:16:00,2013-06-18 18:22:00,0 days 00:06:00,5570.989989859865,554.0,-2457.3456414544057
1862,1862,0 days 00:06:00,27249.0,35.517929065811586,298.5,2013-06-18 19:22:00,2013-06-18 19:28:00,0 days 00:06:00,-3472.65778254415,263.6666666666667,631.5909379321332
1863,1863,0 days 00:30:00,13860.0,16.413049914145304,-688.0,2013-06-18 23:58:00,2013-06-19 00:28:00,0 days 02:54:00,4182.306875692057,25.928571428571427,-3269.658872914867
1864,1864,0 days 00:04:00,7566.0,9.681258077311867,1661.3333333333333,2013-06-19 00:02:00,2013-06-19 00:06:00,0 days 00:04:00,-13241.883730165973,1661.3333333333333,-2704.0204251518207
1865,1865,0 days 00:06:00,6826.0,8.494698591268858,-1091.25,2013-06-19 00:26:00,2013-06-19 00:32:00,0 days 00:44:00,-1935.6234312567467,-1474.3333333333333,-1162.2633494716
1866,1866,0 days 00:14:00,7126.0,9.060394151303242,-874.25,2013-06-19 01:22:00,2013-06-19 01:36:00,0 days 00:10:00,-1356.7311114953209,-4920.0,1333.079908882566
1867,1867,0 days 00:06:00,7964.0,12.624637382496076,166.0,2013-06-19 15:28:00,2013-06-19 15:34:00,0 days 03:56:00,13663.99347519404,117.0,690.65962210214
1868,1868,0 days 00:14:00,11582.0,14.079918306811408,-328.5,2013-06-19 20:36:00,2013-06-19 20:50:00,0 days 04:48:00,4676.634356970126,-393.2857142857143,-4026.8307139330595
1869,1869,0 days 00:06:00,19795.0,24.095285625601008,119.75,2013-06-19 21:38:00,2013-06-19 21:44:00,0 days 00:06:00,-3743.6424938248488,65.33333333333333,-287.1572296722761
1870,1870,0 days 00:08:00,22764.0,27.433116413593638,524.0,2013-06-19 22:04:00,2013-06-19 22:12:00,0 days 00:08:00,-3979.067591924597,3026.6666666666665,-299.3169415684347
1871,1871,0 days 00:46:00,11330.0,20.922201909404833,-135.66666666666666,2013-06-20 14:50:00,2013-06-20 15:36:00,0 days 01:54:00,-601.4640386062893,346.3636363636364,-4245.016314798488
1872,1872,0 days 00:06:00,30311.0,45.120426330048524,-292.75,2013-06-21 01:34:00,2013-06-21 01:40:00,0 days 00:08:00,-5647.597451473874,-742.0,430.08363656444124
1873,1873,0 days 00:08:00,15247.0,20.241350927966437,-151.0,2013-06-21 20:06:00,2013-06-21 20:14:00,0 days 00:32:00,2004.5651162939484,-178.5,106.33234374290475
1874,1874,0 days 00:04:00,8467.0,11.23167738940107,2588.0,2013-06-21 20:12:00,2013-06-21 20:16:00,0 days 00:04:00,-20903.686107940048,2588.0,700.3853278210988
1875,1875,0 days 00:50:00,34312.0,69.30877065406213,-141.46153846153845,2013-06-24 15:20:00,2013-06-24 16:10:00,0 days 01:04:00,-16007.0935673444,978.875,-6672.387492552347
1876,1876,0 days 00:06:00,8520.0,11.10271312778545,-81.75,2013-06-24 19:04:00,2013-06-24 19:10:00,0 days 00:20:00,893.2537914866471,-205.0,1309.2671239918539
1877,1877,0 days 00:18:00,10258.0,19.70835174547061,-155.9,2013-06-27 12:58:00,2013-06-27 13:16:00,0 days 00:38:00,-548.3334816945135,1030.25,-936.2920731646218
