,group,timespan,magnitude,drop,shape,startdate,enddate
194,194,0 days 00:08:00,1938.277631578947,19.243162110686413,-492.18089743589735,2021-04-17 06:26:00,2021-04-17 06:34:00
195,195,0 days 00:26:00,2258.9367647058816,27.962634618045172,-92.49821428571424,2021-04-17 06:36:00,2021-04-17 07:02:00
196,196,0 days 00:12:00,3875.7447368421035,19.14860531978006,-552.8885338345865,2021-04-22 17:22:00,2021-04-22 17:34:00
197,197,0 days 00:06:00,3031.3855263157893,18.709744378861416,-798.4539473684213,2021-04-22 17:36:00,2021-04-22 17:42:00
198,198,0 days 00:18:00,1894.622435897436,12.950346673303343,-185.8574999999999,2021-04-22 17:40:00,2021-04-22 17:58:00
199,199,0 days 00:18:00,483.4499999999989,3.633453020455775,-2.5075000000000727,2021-04-22 18:00:00,2021-04-22 18:18:00
200,200,0 days 00:08:00,1871.2250000000004,12.243252217636737,-401.1349999999999,2021-04-22 19:12:00,2021-04-22 19:20:00
201,201,0 days 00:18:00,1331.6723684210538,9.985002828063514,-11.335000000000036,2021-04-22 19:24:00,2021-04-22 19:42:00
202,202,0 days 01:34:00,9267.189743589744,65.10784161132632,-66.85937499999994,2021-04-22 19:46:00,2021-04-22 21:20:00
203,203,0 days 00:52:00,5648.611278195489,43.42165373108242,-44.64869420702753,2021-04-22 21:52:00,2021-04-22 22:44:00
204,204,0 days 00:12:00,4739.668589743589,25.473974498680334,-560.3464285714288,2021-04-26 15:50:00,2021-04-26 16:02:00
205,205,0 days 00:12:00,4739.668589743589,25.473974498680334,-560.3464285714288,2021-04-26 15:50:00,2021-04-26 16:02:00
206,206,0 days 00:46:00,6022.625,32.36939308311733,-41.78020833333343,2021-04-26 15:50:00,2021-04-26 16:36:00
207,207,0 days 00:06:00,2050.875,14.014285055358428,496.3874999999998,2021-04-26 16:06:00,2021-04-26 16:12:00
208,208,0 days 00:10:00,1003.0551282051292,8.647138783735386,-142.29999999999987,2021-05-10 02:04:00,2021-05-10 02:14:00
209,209,0 days 06:30:00,12680.4,99.99585992346773,-24.454846938775518,2021-05-14 00:56:00,2021-05-14 07:26:00
210,210,0 days 00:08:00,2590.787179487179,17.15470537201378,-582.45,2021-05-18 15:54:00,2021-05-18 16:02:00
211,211,0 days 00:10:00,1582.7535714285714,12.733152322257183,-242.48573232323238,2021-05-18 16:06:00,2021-05-18 16:16:00
