,group,timespan,magnitude,drop,shape,startdate,enddate,recoverytime
1141,1141,0 days 00:06:00,11733.0,6.750746534869933,342.5,2011-08-29 17:00:00,2011-08-29 17:06:00,0 days 00:06:00
1142,1142,0 days 00:06:00,8166.0,4.690407811602526,115.0,2011-08-29 17:48:00,2011-08-29 17:54:00,0 days 00:06:00
1143,1143,0 days 00:06:00,10209.0,5.626126299894736,576.5,2011-08-29 18:14:00,2011-08-29 18:20:00,0 days 00:06:00
1144,1144,0 days 00:06:00,14011.0,7.422692427910732,479.0,2011-08-29 18:28:00,2011-08-29 18:34:00,0 days 00:06:00
1145,1145,0 days 00:04:00,7138.0,3.856627261135486,492.3333333333333,2011-08-29 18:42:00,2011-08-29 18:46:00,0 days 00:04:00
1146,1146,0 days 00:10:00,10294.0,5.344006811090864,473.3333333333333,2011-08-29 19:08:00,2011-08-29 19:18:00,0 days 00:10:00
1147,1147,0 days 00:06:00,8849.0,4.438169562251744,621.75,2011-08-29 20:10:00,2011-08-29 20:16:00,0 days 00:06:00
1148,1148,0 days 00:06:00,7104.0,3.851074441095477,221.75,2011-08-30 14:44:00,2011-08-30 14:50:00,0 days 00:06:00
1149,1149,0 days 00:06:00,7496.0,4.029695891279928,226.75,2011-08-30 14:54:00,2011-08-30 15:00:00,0 days 00:06:00
1150,1150,0 days 00:04:00,6617.0,3.383010813159842,267.6666666666667,2011-08-30 16:14:00,2011-08-30 16:18:00,0 days 00:04:00
1151,1151,0 days 00:06:00,7328.0,3.711657684671181,122.75,2011-08-30 16:24:00,2011-08-30 16:30:00,0 days 00:06:00
1152,1152,0 days 00:06:00,14108.0,6.7253970978014195,167.25,2011-08-30 17:40:00,2011-08-30 17:46:00,0 days 00:06:00
1153,1153,0 days 00:06:00,15048.0,7.174836577934812,-58.75,2011-08-31 00:40:00,2011-08-31 00:46:00,0 days 00:06:00
1154,1154,0 days 00:06:00,11815.0,5.635341196895922,-3.5,2011-08-31 00:50:00,2011-08-31 00:56:00,0 days 00:06:00
1155,1155,0 days 00:06:00,7839.0,4.1784377898361384,799.25,2011-08-31 03:02:00,2011-08-31 03:08:00,0 days 00:06:00
1156,1156,0 days 00:06:00,8889.0,5.325816037961943,78.25,2011-08-31 13:40:00,2011-08-31 13:46:00,0 days 00:06:00
1157,1157,0 days 00:06:00,7290.0,4.332863791166659,-284.5,2011-08-31 14:10:00,2011-08-31 14:16:00,0 days 00:06:00
1158,1158,0 days 00:06:00,9382.0,5.481901311753191,86.0,2011-08-31 14:20:00,2011-08-31 14:26:00,0 days 00:06:00
1159,1159,0 days 00:06:00,6925.0,4.043040132646752,30.5,2011-08-31 16:16:00,2011-08-31 16:22:00,0 days 00:06:00
1160,1160,0 days 04:08:00,167982.0,100.0,-239.888,2011-08-31 16:32:00,2011-08-31 20:40:00,0 days 06:40:00
1161,1161,0 days 01:34:00,87113.0,99.21301990797686,1707.7291666666667,2011-08-31 16:48:00,2011-08-31 18:22:00,0 days 01:34:00
1162,1162,0 days 00:14:00,7952.0,5.826494724501757,-572.875,2011-09-01 08:20:00,2011-09-01 08:34:00,0 days 04:34:00
1163,1163,0 days 00:06:00,141251.0,83.96152954533297,134.75,2011-09-01 17:02:00,2011-09-01 17:08:00,0 days 00:06:00
1164,1164,0 days 00:06:00,86168.0,50.924908100185576,237.25,2011-09-02 15:18:00,2011-09-02 15:24:00,0 days 00:06:00
1165,1165,0 days 00:14:00,13752.0,6.471986257853487,-1619.375,2011-09-04 17:54:00,2011-09-04 18:08:00,0 days 01:02:00
1166,1166,0 days 00:06:00,17297.0,11.532563473437165,-4395.25,2011-09-06 15:02:00,2011-09-06 15:08:00,0 days 04:48:00
1167,1167,0 days 02:08:00,127002.0,91.18531867690032,-333.0153846153846,2011-09-06 15:06:00,2011-09-06 17:14:00,0 days 03:22:00
1168,1168,0 days 00:04:00,8593.0,5.773236048964662,2091.3333333333335,2011-09-07 16:08:00,2011-09-07 16:12:00,0 days 00:04:00
1169,1169,0 days 00:08:00,8424.0,4.861720301029592,-981.0,2011-09-09 03:52:00,2011-09-09 04:00:00,0 days 12:52:00
1170,1170,0 days 00:06:00,9270.0,5.823376427575283,-2364.75,2011-09-10 09:04:00,2011-09-10 09:10:00,0 days 01:16:00
1171,1171,0 days 00:06:00,111282.0,76.82992502174784,-3662.25,2011-09-14 13:18:00,2011-09-14 13:24:00,0 days 07:38:00
1172,1172,0 days 06:16:00,142436.0,98.3388796067439,-118.22751322751323,2011-09-14 13:18:00,2011-09-14 19:34:00,0 days 07:38:00
1173,1173,0 days 02:42:00,127095.0,94.71554409550922,-1131.878048780488,2011-09-15 12:08:00,2011-09-15 14:50:00,0 days 08:56:00
1174,1174,0 days 00:06:00,19364.0,38.18275032535394,195.5,2011-09-15 15:42:00,2011-09-15 15:48:00,0 days 00:06:00
1175,1175,0 days 00:24:00,51765.0,90.48875992028808,-770.0,2011-09-15 17:22:00,2011-09-15 17:46:00,0 days 00:38:00
1176,1176,0 days 00:06:00,16635.0,8.937638013571672,-4226.5,2011-09-16 19:44:00,2011-09-16 19:50:00,0 days 01:36:00
1177,1177,0 days 00:14:00,11961.0,8.197631384159891,-1404.0,2011-09-19 12:08:00,2011-09-19 12:22:00,0 days 01:10:00
1178,1178,0 days 00:12:00,161847.0,85.13961366888309,122.28571428571429,2011-09-19 18:20:00,2011-09-19 18:32:00,0 days 00:12:00
1179,1179,0 days 03:12:00,165793.0,97.22732097512916,-282.70103092783506,2011-09-21 16:30:00,2011-09-21 19:42:00,0 days 05:20:00
1180,1180,0 days 00:06:00,7332.0,4.208810259118508,254.0,2011-09-22 17:04:00,2011-09-22 17:10:00,0 days 00:06:00
1181,1181,0 days 00:10:00,9889.0,6.1354146632005495,-895.3333333333334,2011-09-23 06:38:00,2011-09-23 06:48:00,0 days 07:38:00
1182,1182,0 days 00:10:00,25256.0,13.964237927259461,-4229.666666666667,2011-09-28 04:52:00,2011-09-28 05:02:00,0 days 17:14:00
1183,1183,0 days 03:20:00,144078.0,97.30069221678204,-222.2970297029703,2011-09-28 13:14:00,2011-09-28 16:34:00,0 days 04:20:00
1184,1184,0 days 00:06:00,15264.0,8.320341884069023,612.25,2011-09-29 01:26:00,2011-09-29 01:32:00,0 days 00:06:00
1185,1185,0 days 00:06:00,31829.0,21.57137822598135,11.0,2011-09-29 13:10:00,2011-09-29 13:16:00,0 days 00:06:00
1186,1186,0 days 00:10:00,22492.0,13.188385402007697,-3779.8333333333335,2011-09-30 05:20:00,2011-09-30 05:30:00,0 days 14:58:00
1187,1187,0 days 00:06:00,122579.0,84.7136795256327,200.0,2011-09-30 14:06:00,2011-09-30 14:12:00,0 days 00:06:00
1188,1188,0 days 00:06:00,30223.0,15.474690997716394,332.0,2011-10-02 17:10:00,2011-10-02 17:16:00,0 days 00:06:00
1189,1189,0 days 00:06:00,147558.0,86.91539240864218,202.0,2011-10-03 16:36:00,2011-10-03 16:42:00,0 days 00:06:00
1190,1190,0 days 03:32:00,145241.0,92.47072905193325,-711.6635514018692,2011-10-04 16:30:00,2011-10-04 20:02:00,1 days 00:26:00
1191,1191,0 days 03:24:00,121498.0,91.12987909153641,-547.5922330097087,2011-10-04 16:38:00,2011-10-04 20:02:00,0 days 06:00:00
1192,1192,0 days 00:06:00,79269.0,47.119419841883136,196.25,2011-10-06 17:52:00,2011-10-06 17:58:00,0 days 00:06:00
1193,1193,0 days 00:06:00,53689.0,30.967514938975143,24.25,2011-10-06 18:50:00,2011-10-06 18:56:00,0 days 00:06:00
1194,1194,0 days 00:06:00,146766.0,92.73199426293209,199.0,2011-10-12 15:20:00,2011-10-12 15:26:00,0 days 00:06:00
1195,1195,0 days 02:54:00,147842.0,92.80669926742456,-273.8068181818182,2011-10-12 15:44:00,2011-10-12 18:38:00,0 days 04:54:00
1196,1196,0 days 00:08:00,8634.0,4.669323829559403,-212.4,2011-10-13 21:12:00,2011-10-13 21:20:00,0 days 00:20:00
1197,1197,0 days 02:20:00,145405.0,93.11164047591603,-865.112676056338,2011-10-17 15:56:00,2011-10-17 18:16:00,0 days 05:32:00
1198,1198,0 days 00:22:00,65686.0,74.25251234979595,-1023.5833333333334,2011-10-17 18:22:00,2011-10-17 18:44:00,0 days 00:30:00
1199,1199,0 days 00:08:00,61394.0,43.487561625205416,-11693.8,2011-10-18 08:00:00,2011-10-18 08:08:00,0 days 05:38:00
1200,1200,0 days 00:38:00,58032.0,38.60692545654126,-1786.1,2011-10-19 08:12:00,2011-10-19 08:50:00,0 days 05:26:00
1201,1201,0 days 00:06:00,10977.0,7.64985051535615,258.25,2011-10-20 12:12:00,2011-10-20 12:18:00,0 days 00:06:00
1202,1202,0 days 00:14:00,18592.0,11.496342466346363,-472.5,2011-10-20 16:06:00,2011-10-20 16:20:00,0 days 00:24:00
1203,1203,0 days 00:04:00,9341.0,5.9788139661407484,4368.666666666667,2011-10-20 16:10:00,2011-10-20 16:14:00,0 days 00:04:00
1204,1204,0 days 00:06:00,137201.0,75.7531085050465,11.0,2011-10-20 18:40:00,2011-10-20 18:46:00,0 days 00:06:00
1205,1205,0 days 00:26:00,32291.0,17.456576151887518,-548.5,2011-10-20 20:46:00,2011-10-20 21:12:00,0 days 00:52:00
1206,1206,0 days 00:26:00,32291.0,17.456576151887518,-548.5,2011-10-20 20:46:00,2011-10-20 21:12:00,0 days 00:52:00
1207,1207,0 days 00:06:00,38581.0,26.820298922488703,-10526.0,2011-10-21 10:10:00,2011-10-21 10:16:00,0 days 02:28:00
1208,1208,0 days 00:38:00,24971.0,19.17306511056512,-580.2,2011-10-21 10:14:00,2011-10-21 10:52:00,0 days 01:00:00
1209,1209,0 days 00:08:00,14878.0,8.893431843722354,-384.2,2011-10-21 16:04:00,2011-10-21 16:12:00,0 days 01:22:00
1210,1210,0 days 00:04:00,12525.0,7.593716464874888,3053.3333333333335,2011-10-21 16:08:00,2011-10-21 16:12:00,0 days 00:04:00
1211,1211,0 days 00:30:00,40468.0,24.79489740274859,-595.8125,2011-10-21 16:20:00,2011-10-21 16:50:00,0 days 00:48:00
1212,1212,0 days 00:06:00,12469.0,6.643012024443124,-1045.75,2011-10-21 21:26:00,2011-10-21 21:32:00,0 days 00:12:00
1213,1213,0 days 00:12:00,8274.0,4.277007852036405,-583.1428571428571,2011-10-22 00:14:00,2011-10-22 00:26:00,0 days 16:40:00
1214,1214,0 days 00:24:00,30154.0,16.936738579749374,-289.9230769230769,2011-10-22 15:02:00,2011-10-22 15:26:00,0 days 00:36:00
1215,1215,0 days 00:16:00,6903.0,5.138645922507166,-96.55555555555556,2011-10-24 10:34:00,2011-10-24 10:50:00,0 days 00:34:00
1216,1216,0 days 00:06:00,31779.0,29.664236574596984,-7974.75,2011-10-25 11:54:00,2011-10-25 12:00:00,5 days 08:22:00
1217,1217,0 days 02:06:00,93387.0,100.0,-295.5,2011-10-25 15:34:00,2011-10-25 17:40:00,0 days 05:56:00
1218,1218,0 days 00:24:00,58274.0,89.00598729227761,-801.6923076923077,2011-10-26 19:46:00,2011-10-26 20:10:00,0 days 00:36:00
1219,1219,0 days 00:18:00,30158.0,90.73349780371863,-624.7,2011-10-28 11:20:00,2011-10-28 11:38:00,0 days 00:26:00
1220,1220,0 days 00:18:00,30158.0,90.73349780371863,-624.7,2011-10-28 11:20:00,2011-10-28 11:38:00,0 days 00:26:00
1221,1221,0 days 00:06:00,6842.0,14.84390254485497,-194.5,2011-10-29 08:24:00,2011-10-29 08:30:00,0 days 02:46:00
1222,1222,0 days 00:12:00,7033.0,6.840375038904455,-116.0,2011-10-30 19:14:00,2011-10-30 19:26:00,0 days 00:18:00
1223,1223,0 days 00:18:00,52392.0,96.16210561092451,-1202.8,2011-10-31 18:14:00,2011-10-31 18:32:00,0 days 00:28:00
1224,1224,0 days 00:30:00,40774.0,100.0,-691.5,2011-11-01 16:10:00,2011-11-01 16:40:00,0 days 00:34:00
1225,1225,0 days 00:16:00,22697.0,89.72919549318047,-485.44444444444446,2011-11-02 12:10:00,2011-11-02 12:26:00,0 days 00:20:00
1226,1226,0 days 00:18:00,52457.0,84.44462330972311,-1274.9,2011-11-02 22:52:00,2011-11-02 23:10:00,0 days 00:24:00
1227,1227,0 days 00:14:00,21514.0,83.15232095234414,-956.125,2011-11-03 12:58:00,2011-11-03 13:12:00,0 days 00:18:00
1228,1228,0 days 00:06:00,33108.0,70.31090723751274,179.75,2011-11-03 15:20:00,2011-11-03 15:26:00,0 days 00:06:00
1229,1229,0 days 00:24:00,52701.0,92.81449780736514,-746.4615384615385,2011-11-04 17:58:00,2011-11-04 18:22:00,0 days 00:36:00
1230,1230,0 days 00:16:00,7695.0,19.751026694045166,-146.44444444444446,2011-11-07 15:10:00,2011-11-07 15:26:00,0 days 00:20:00
1231,1231,0 days 00:14:00,39343.0,94.69288533744103,-1318.75,2011-11-07 17:14:00,2011-11-07 17:28:00,0 days 00:18:00
1232,1232,0 days 00:06:00,14725.0,19.96366545099582,-146.75,2011-11-07 23:58:00,2011-11-08 00:04:00,0 days 00:06:00
1233,1233,0 days 00:06:00,9512.0,35.628136939096564,25.5,2011-11-08 11:50:00,2011-11-08 11:56:00,0 days 00:06:00
1234,1234,0 days 00:04:00,8822.0,32.99547443617459,3183.6666666666665,2011-11-08 11:54:00,2011-11-08 11:58:00,0 days 00:04:00
1235,1235,0 days 00:14:00,24931.0,89.99061507363558,-920.25,2011-11-08 14:16:00,2011-11-08 14:30:00,0 days 00:20:00
1236,1236,0 days 00:18:00,30751.0,91.54807978565049,-681.0,2011-11-10 15:30:00,2011-11-10 15:48:00,0 days 00:26:00
1237,1237,0 days 00:16:00,44429.0,93.0197014425392,-1118.2222222222222,2011-11-11 16:58:00,2011-11-11 17:14:00,0 days 00:20:00
1238,1238,0 days 00:06:00,19156.0,76.67920903050197,1.75,2011-11-15 11:12:00,2011-11-15 11:18:00,0 days 00:06:00
1239,1239,0 days 00:18:00,32584.0,93.18500300283124,-1432.1,2011-11-15 15:52:00,2011-11-15 16:10:00,0 days 00:32:00
1240,1240,0 days 00:24:00,32584.0,93.18500300283124,-545.4615384615385,2011-11-15 15:52:00,2011-11-15 16:16:00,0 days 00:32:00
1241,1241,0 days 00:16:00,36449.0,81.06443075417566,-1075.3333333333333,2011-11-15 18:48:00,2011-11-15 19:04:00,0 days 00:22:00
1242,1242,0 days 00:20:00,21666.0,88.63524791359843,-428.0,2011-11-17 12:54:00,2011-11-17 13:14:00,0 days 00:30:00
1243,1243,0 days 00:28:00,21087.0,35.197796695042555,-191.86666666666667,2011-11-21 18:12:00,2011-11-21 18:40:00,0 days 00:40:00
1244,1244,0 days 00:14:00,11475.0,17.10644007155635,-69.625,2011-11-22 01:28:00,2011-11-22 01:42:00,0 days 19:22:00
1245,1245,0 days 00:04:00,10826.0,16.26649036872314,2106.0,2011-11-22 01:40:00,2011-11-22 01:44:00,0 days 00:04:00
1246,1246,0 days 00:14:00,10836.0,16.279069767441854,800.875,2011-11-22 01:40:00,2011-11-22 01:54:00,0 days 00:14:00
1247,1247,0 days 00:14:00,10520.0,15.950269122886823,-1341.25,2011-11-22 02:02:00,2011-11-22 02:16:00,0 days 18:42:00
1248,1248,0 days 00:24:00,10520.0,15.950269122886823,-823.8461538461538,2011-11-22 02:02:00,2011-11-22 02:26:00,0 days 18:42:00
1249,1249,0 days 00:28:00,10520.0,15.950269122886823,-68.46666666666667,2011-11-22 02:02:00,2011-11-22 02:30:00,0 days 18:42:00
1250,1250,0 days 00:10:00,9672.0,14.828442645570789,-6.666666666666667,2011-11-22 02:32:00,2011-11-22 02:42:00,0 days 00:10:00
1251,1251,0 days 00:20:00,9672.0,14.828442645570789,-21.818181818181817,2011-11-22 02:32:00,2011-11-22 02:52:00,0 days 17:02:00
1252,1252,0 days 00:06:00,9531.0,14.681146025878007,-159.0,2011-11-22 02:54:00,2011-11-22 03:00:00,0 days 16:34:00
1253,1253,0 days 00:10:00,9453.0,14.765236949798506,-162.33333333333334,2011-11-22 03:02:00,2011-11-22 03:12:00,0 days 16:16:00
1254,1254,0 days 00:18:00,9683.0,15.12448845709288,-136.5,2011-11-22 03:02:00,2011-11-22 03:20:00,0 days 16:16:00
1255,1255,0 days 00:08:00,8780.0,13.941597726154,-76.8,2011-11-22 03:22:00,2011-11-22 03:30:00,0 days 15:36:00
1256,1256,0 days 00:16:00,19666.0,94.31229618262037,-712.0,2011-11-22 12:44:00,2011-11-22 13:00:00,0 days 00:22:00
1257,1257,0 days 00:26:00,53030.0,88.37302314729948,-537.2857142857143,2011-11-22 19:46:00,2011-11-22 20:12:00,0 days 00:36:00
1258,1258,0 days 00:16:00,49561.0,88.25278678015599,-1235.3333333333333,2011-11-24 17:40:00,2011-11-24 17:56:00,0 days 00:22:00
1259,1259,0 days 00:06:00,18993.0,31.482371662053083,-858.5,2011-11-26 05:50:00,2011-11-26 05:56:00,0 days 09:42:00
1260,1260,0 days 00:06:00,14619.0,25.2190863924924,145.0,2011-11-26 06:04:00,2011-11-26 06:10:00,0 days 00:06:00
1261,1261,0 days 00:18:00,37885.0,92.91232372777438,-912.2,2011-11-28 17:02:00,2011-11-28 17:20:00,0 days 00:24:00
1262,1262,0 days 00:18:00,32384.0,86.18725714589876,-731.5,2011-11-29 16:36:00,2011-11-29 16:54:00,0 days 00:22:00
1263,1263,0 days 00:06:00,10332.0,19.0241207880685,130.25,2011-11-29 18:00:00,2011-11-29 18:06:00,0 days 00:06:00
1264,1264,0 days 00:16:00,27828.0,94.13436168053582,-747.4444444444445,2011-11-30 13:06:00,2011-11-30 13:22:00,0 days 00:22:00
1265,1265,0 days 00:06:00,9793.0,16.85078119622824,-65.75,2011-12-02 03:22:00,2011-12-02 03:28:00,0 days 15:58:00
1266,1266,0 days 00:04:00,6645.0,12.74648968004297,-628.3333333333334,2011-12-02 18:26:00,2011-12-02 18:30:00,0 days 00:06:00
1267,1267,0 days 00:04:00,7088.0,9.737735097336127,-463.3333333333333,2011-12-04 03:02:00,2011-12-04 03:06:00,0 days 13:42:00
1268,1268,0 days 00:06:00,7514.0,11.459508921763003,-89.5,2011-12-04 04:08:00,2011-12-04 04:14:00,0 days 11:40:00
1269,1269,0 days 00:06:00,15759.0,25.661526436631874,-84.5,2011-12-04 05:38:00,2011-12-04 05:44:00,0 days 00:06:00
1270,1270,0 days 00:06:00,8990.0,20.194078799586677,-126.25,2011-12-04 08:40:00,2011-12-04 08:46:00,0 days 04:54:00
1271,1271,0 days 00:10:00,9185.0,22.721650504650697,-171.5,2011-12-04 09:30:00,2011-12-04 09:40:00,0 days 03:54:00
1272,1272,0 days 00:06:00,7472.0,19.897741798040045,-220.25,2011-12-04 10:00:00,2011-12-04 10:06:00,0 days 03:20:00
1273,1273,0 days 00:16:00,38469.0,99.7640041493776,-1340.111111111111,2011-12-06 17:04:00,2011-12-06 17:20:00,0 days 00:22:00
1274,1274,0 days 00:20:00,42155.0,97.03519554358584,-759.0909090909091,2011-12-13 16:36:00,2011-12-13 16:56:00,0 days 00:26:00
1275,1275,0 days 00:12:00,22777.0,48.409173025015406,-179.42857142857142,2011-12-15 15:54:00,2011-12-15 16:06:00,0 days 00:12:00
1276,1276,0 days 00:06:00,31200.0,53.589831672964614,201.5,2011-12-15 17:18:00,2011-12-15 17:24:00,0 days 00:06:00
1277,1277,0 days 00:24:00,54293.0,99.66407225200088,-869.7692307692307,2011-12-15 18:14:00,2011-12-15 18:38:00,0 days 00:38:00
1278,1278,0 days 00:22:00,59005.0,97.503139665543,-1181.75,2011-12-16 01:24:00,2011-12-16 01:46:00,0 days 00:34:00
1279,1279,0 days 00:26:00,41481.0,98.0823796462688,-700.0,2011-12-16 05:58:00,2011-12-16 06:24:00,0 days 07:50:00
1280,1280,0 days 00:14:00,8535.0,12.601692037384282,-143.25,2011-12-20 16:44:00,2011-12-20 16:58:00,0 days 00:20:00
1281,1281,0 days 00:22:00,66436.0,99.78521756109284,-1094.0,2011-12-20 18:10:00,2011-12-20 18:32:00,0 days 00:32:00
1282,1282,0 days 00:22:00,71229.0,94.00314096050045,-1217.8333333333333,2011-12-20 19:38:00,2011-12-20 20:00:00,0 days 01:08:00
1283,1283,0 days 00:26:00,59978.0,91.75999020867756,-396.5,2011-12-20 20:10:00,2011-12-20 20:36:00,0 days 00:28:00
1284,1284,0 days 00:22:00,61925.0,94.41945566821681,-1045.0833333333333,2011-12-21 17:06:00,2011-12-21 17:28:00,0 days 00:32:00
1285,1285,0 days 00:24:00,70152.0,97.81917563723576,-1104.6153846153845,2011-12-22 18:12:00,2011-12-22 18:36:00,0 days 00:36:00
1286,1286,0 days 00:08:00,7896.0,7.8332556224640655,-1031.6,2011-12-29 21:04:00,2011-12-29 21:12:00,0 days 00:40:00
1287,1287,0 days 00:08:00,7385.0,14.047401658677629,-532.2,2011-12-31 09:12:00,2011-12-31 09:20:00,0 days 04:14:00
1288,1288,0 days 00:06:00,8472.0,8.280634535875905,101.75,2012-01-02 20:02:00,2012-01-02 20:08:00,0 days 00:06:00
1289,1289,0 days 00:04:00,8412.0,8.213640579993168,2858.6666666666665,2012-01-02 20:06:00,2012-01-02 20:10:00,0 days 00:04:00
1290,1290,0 days 00:10:00,9044.0,8.728465955701395,217.33333333333334,2012-01-02 20:10:00,2012-01-02 20:20:00,0 days 00:10:00
1291,1291,0 days 00:06:00,8236.0,7.900921902130648,156.5,2012-01-02 20:22:00,2012-01-02 20:28:00,0 days 00:06:00
1292,1292,0 days 00:04:00,8035.0,7.6970236897816875,2795.3333333333335,2012-01-02 20:26:00,2012-01-02 20:30:00,0 days 00:04:00
1293,1293,0 days 00:06:00,7523.0,7.120344517533482,-1851.5,2012-01-02 20:46:00,2012-01-02 20:52:00,0 days 00:08:00
1294,1294,0 days 00:04:00,7818.0,7.3789523360075435,2579.3333333333335,2012-01-02 20:52:00,2012-01-02 20:56:00,0 days 00:04:00
1295,1295,0 days 00:06:00,7709.0,7.2616804822908705,30.5,2012-01-02 21:00:00,2012-01-02 21:06:00,0 days 00:06:00
1296,1296,0 days 00:06:00,7717.0,7.201985982398668,134.75,2012-01-02 21:18:00,2012-01-02 21:24:00,0 days 00:06:00
1297,1297,0 days 00:04:00,7561.0,7.056397047157745,2571.6666666666665,2012-01-02 21:22:00,2012-01-02 21:26:00,0 days 00:04:00
1298,1298,0 days 00:06:00,7496.0,6.997106319425001,-35.75,2012-01-02 21:28:00,2012-01-02 21:34:00,0 days 00:06:00
1299,1299,0 days 00:06:00,7655.0,7.135533184190905,37.5,2012-01-02 21:34:00,2012-01-02 21:40:00,0 days 00:06:00
1300,1300,0 days 00:06:00,7392.0,6.868803255991153,31.0,2012-01-02 21:44:00,2012-01-02 21:50:00,0 days 00:06:00
1301,1301,0 days 00:06:00,7429.0,6.898761213156774,-56.25,2012-01-02 21:54:00,2012-01-02 22:00:00,5 days 22:26:00
1302,1302,0 days 00:06:00,7548.0,7.028194718611488,-108.0,2012-01-02 22:00:00,2012-01-02 22:06:00,5 days 22:18:00
1303,1303,0 days 00:06:00,7447.0,6.951107958257879,-17.25,2012-01-02 22:14:00,2012-01-02 22:20:00,0 days 00:06:00
1304,1304,0 days 00:04:00,7460.0,6.96239745396511,2479.6666666666665,2012-01-02 22:18:00,2012-01-02 22:22:00,0 days 00:04:00
1305,1305,0 days 00:06:00,7676.0,7.163989659066516,-1915.75,2012-01-02 22:22:00,2012-01-02 22:28:00,5 days 21:54:00
1306,1306,0 days 00:04:00,7369.0,6.897229502059162,2385.6666666666665,2012-01-02 22:28:00,2012-01-02 22:32:00,0 days 00:04:00
1307,1307,0 days 00:06:00,7385.0,6.927442427653489,-35.5,2012-01-02 22:34:00,2012-01-02 22:40:00,0 days 00:06:00
1308,1308,0 days 00:06:00,7348.0,6.911146433912393,-128.5,2012-01-02 22:54:00,2012-01-02 23:00:00,5 days 21:06:00
1309,1309,0 days 00:06:00,7354.0,7.049395615456149,-100.75,2012-01-02 23:14:00,2012-01-02 23:20:00,4 days 22:28:00
1310,1310,0 days 00:06:00,7260.0,6.9975229154417775,-95.75,2012-01-02 23:24:00,2012-01-02 23:30:00,4 days 22:10:00
1311,1311,0 days 00:06:00,7095.0,6.895579831279392,-68.25,2012-01-02 23:38:00,2012-01-02 23:44:00,0 days 00:06:00
1312,1312,0 days 00:12:00,7709.0,7.537152913570594,-216.28571428571428,2012-01-02 23:54:00,2012-01-03 00:06:00,4 days 20:48:00
1313,1313,0 days 00:06:00,7156.0,7.1437128139599935,-90.0,2012-01-03 00:16:00,2012-01-03 00:22:00,4 days 19:54:00
1314,1314,0 days 00:04:00,6795.0,6.8078668683812396,2184.3333333333335,2012-01-03 00:20:00,2012-01-03 00:24:00,0 days 00:04:00
1315,1315,0 days 00:10:00,7166.0,7.18799526551247,-98.0,2012-01-03 00:24:00,2012-01-03 00:34:00,4 days 19:34:00
1316,1316,0 days 00:06:00,7103.0,7.163531844082499,-1792.75,2012-01-03 00:36:00,2012-01-03 00:42:00,4 days 19:10:00
1317,1317,0 days 00:04:00,6691.0,6.77617653909644,2131.0,2012-01-03 00:42:00,2012-01-03 00:46:00,0 days 00:04:00
1318,1318,0 days 00:04:00,6675.0,6.852057156935203,-34.0,2012-01-03 01:00:00,2012-01-03 01:04:00,4 days 18:24:00
1319,1319,0 days 00:06:00,6678.0,6.888228741180839,-83.75,2012-01-03 01:10:00,2012-01-03 01:16:00,0 days 00:08:00
1320,1320,0 days 00:06:00,6876.0,7.101105029433029,-60.0,2012-01-03 01:20:00,2012-01-03 01:26:00,0 days 21:06:00
1321,1321,0 days 00:06:00,6765.0,7.015597129464467,-56.0,2012-01-03 01:28:00,2012-01-03 01:34:00,0 days 00:06:00
1322,1322,0 days 00:04:00,6687.0,6.940177681833276,2147.3333333333335,2012-01-03 01:32:00,2012-01-03 01:36:00,0 days 00:04:00
1323,1323,0 days 00:06:00,6815.0,7.084936064039923,-40.5,2012-01-03 01:36:00,2012-01-03 01:42:00,0 days 00:06:00
1324,1324,0 days 00:06:00,7001.0,7.277546777546775,-50.25,2012-01-03 01:44:00,2012-01-03 01:50:00,0 days 20:12:00
1325,1325,0 days 00:04:00,6790.0,7.073727197908099,2206.0,2012-01-03 01:48:00,2012-01-03 01:52:00,0 days 00:04:00
1326,1326,0 days 00:08:00,6975.0,7.277830528281797,-139.2,2012-01-03 01:52:00,2012-01-03 02:00:00,0 days 19:58:00
1327,1327,0 days 00:06:00,6672.0,7.015256500573045,-90.75,2012-01-03 02:02:00,2012-01-03 02:08:00,0 days 19:36:00
1328,1328,0 days 00:06:00,6860.0,7.244234180958003,-37.25,2012-01-03 02:16:00,2012-01-03 02:22:00,0 days 00:06:00
1329,1329,0 days 00:06:00,7022.0,7.433204894779195,-136.0,2012-01-03 02:26:00,2012-01-03 02:32:00,0 days 19:06:00
1330,1330,0 days 00:06:00,7027.0,7.498906164960999,-140.0,2012-01-03 02:36:00,2012-01-03 02:42:00,0 days 18:48:00
1331,1331,0 days 00:04:00,6681.0,7.156093015284753,2161.3333333333335,2012-01-03 02:40:00,2012-01-03 02:44:00,0 days 00:04:00
1332,1332,0 days 00:06:00,6862.0,7.36108131302295,-80.25,2012-01-03 02:48:00,2012-01-03 02:54:00,0 days 18:28:00
1333,1333,0 days 00:04:00,6686.0,7.346606891701825,-148.0,2012-01-03 03:08:00,2012-01-03 03:12:00,0 days 17:40:00
1334,1334,0 days 00:04:00,6580.0,7.29425328130543,-152.33333333333334,2012-01-03 03:18:00,2012-01-03 03:22:00,0 days 17:22:00
1335,1335,0 days 00:06:00,6744.0,7.615778121576909,-102.0,2012-01-03 03:36:00,2012-01-03 03:42:00,0 days 16:38:00
1336,1336,0 days 00:04:00,6631.0,7.551531716205446,-191.66666666666666,2012-01-03 03:46:00,2012-01-03 03:50:00,0 days 16:06:00
